3396,-31942
3397,-31772
3398,-31795
3398.8,-31946
3399.6,-32007
3400.4,-31992
3401.2,-31921
3402.2,-31787
3403.2,-31819
3404.2,-31807
3405,-31774
3406,-31855
3407,-31863
3407.8,-31888
3408.6,-31929
3409.4,-31895
3410.4,-31904
3411.2,-31841
3412.2,-31926
3413,-31923
3413.8,-31905
3414.6,-31932
3415.6,-31895
3416.4,-31883
3417.2,-31954
3418,-31974
3418.8,-31955
3419.6,-31981
3420.6,-31889
3421.6,-31787
3422.4,-31881
3423.2,-31950
3424,-31974
3424.8,-32025
3425.6,-32002
3426.4,-31936
3427.2,-31899
3428,-31893
3429,-31828
3430,-31891
3430.8,-31943
3431.6,-31922
3432.4,-32003
3433.2,-31937
3434.2,-31828
3435,-31853
3436,-31850
3436.8,-31850
3437.8,-31913
3438.6,-31969
3439.2,-32022
3440,-31997
3440.8,-32012
3441.8,-31840
3442.6,-31883
3443.4,-31938
3444.2,-31958
3445,-31959
3445.8,-31936
3446.8,-31902
3447.6,-31954
3448.6,-31966
3449.2,-31957
3450,-32042
3450.6,-32081
3451.4,-32058
3452,-31982
3452.8,-31968
3453.8,-31926
3454.6,-31906
3455.4,-31929
3456.2,-31954
3457,-31989
3457.8,-31981
3458.6,-32004
3459.4,-31947
3460.2,-31876
3461.2,-31866
3462,-31894
3463,-31917
3463.8,-31919
3464.6,-31890
3465.6,-31887
3466.4,-31964
3467.2,-31970
3467.8,-31991
3468.6,-31993
3469.6,-31936
3470.4,-31890
3471.2,-31929
3472,-31915
3473,-31932
3473.8,-31934
3474.6,-31946
3475.4,-31899
3476.2,-31954
3477,-31988
3477.8,-31999
3478.6,-32022
3479.4,-31869
3480.4,-31890
3481.2,-31980
3482,-31972
3482.8,-31965
3483.4,-31983
3484.4,-31957
3485.2,-31966
3485.8,-31985
3486.6,-31963
3487.4,-31989
3488.2,-31948
3489,-31998
3489.8,-31963
3490.6,-31948
3491.4,-31984
3492.2,-31966
3493,-31958
3493.8,-31973
3494.6,-32011
3495.4,-31997
3496.2,-32006
3497,-32013
3497.8,-31966
3498.6,-31836
3499.6,-31814
3500.4,-31888
3501.4,-31951
3502.2,-31908
3503,-31931
3503.8,-31923
3504.8,-31899
3505.6,-31963
3506.4,-31931
3507.2,-31896
3508,-31945
3508.9,-31946
3509.8,-31936
3510.4,-32003
3511.2,-31953
3512.2,-31959
3513,-31874
3513.8,-31909
3514.8,-31928
3515.6,-31920
3516.5,-32001
3517.2,-31921
3518,-31910
3518.8,-31939
3519.8,-31905
3520.6,-31910
3521.4,-31894
3522.2,-31949
3523,-31953
3523.8,-31968
3524.6,-32010
3525.4,-31987
3526.4,-31876
3527.2,-31784
3528.2,-31875
3529,-31966
3529.8,-31963
3530.6,-31974
3531.4,-31968
3532.4,-31853
3533.2,-31937
3534,-32005
3534.6,-31994
3535.4,-32012
3536.2,-31932
3537.2,-31906
3538,-31975
3538.6,-31984
3539.4,-32023
3540.2,-32057
3541,-32020
3541.7,-31971
3542.7,-31909
3543.4,-31931
3544.2,-31983
3545,-32021
3545.6,-32032
3546.4,-32019
3547.2,-32032
3547.8,-32066
3548.4,-32118
3549.2,-32136
3549.8,-32091
3550.6,-32050
3551.4,-32001
3552.2,-31938
3553,-31957
3553.6,-32058
3554.4,-32064
3555,-32053
3555.8,-32045
3556.6,-32025
3557.4,-31938
3558.3,-31856
3559.1,-32011
3559.8,-32023
3560.4,-32052
3561.2,-32007
3562,-31996
3563,-31825
3564,-31830
3564.8,-31961
3565.4,-32005
3566.3,-32042
3567,-32007
3567.7,-32032
3568.6,-31963
3569.6,-31732
3570.6,-31728
3571.4,-31908
3572.2,-31964
3573,-31970
3573.8,-32019
3574.8,-31848
3575.6,-31839
3576.6,-31898
3577.4,-31982
3578.2,-31901
3579.2,-31779
3580.2,-31791
3581,-31848
3581.8,-31934
3582.6,-31993
3583.4,-31921
3584.4,-31816
3585.4,-31814
3586.4,-31821
3587.2,-31841
3588.3,-31943
3589,-31935
3589.8,-31911
3590.6,-31995
3591.4,-31971
3592.2,-31962
3593,-31914
3593.8,-31938
3594.8,-31898
3595.6,-31888
3596.4,-31953
3597.2,-31935
3598,-31938
3598.8,-31997
3599.6,-31975
3600.4,-31959
3601.6,-31682
3602.6,-31699
3603.6,-31876
3604.4,-31959
3605,-32001
3606.1,-31823
3607.2,-31537
3608.2,-31782
3609.2,-31845
3610,-31884
3611.1,-31851
3611.8,-31846
3612.8,-31939
3613.7,-31840
3614.8,-31701
3615.8,-31726
3616.6,-31856
3617.4,-31965
3618.2,-31954
3619.5,-31700
3620.4,-31636
3621.4,-31817
3622.2,-31920
3623,-31975
3623.8,-32066
3624.6,-31947
3625.4,-31915
3626.4,-31869
3627.2,-31903
3628,-31990
3629,-31974
3629.7,-31978
3630.4,-31956
3631.2,-31918
3632.2,-31893
3633,-31913
3633.8,-31903
3634.8,-31856
3635.7,-31908
3636.4,-32007
3637.2,-32032
3637.8,-31990
3638.7,-31973
3639.6,-31864
3640.6,-31781
3641.6,-31774
3642.5,-31909
3643.2,-31995
3644,-32028
3644.7,-32036
3645.6,-31748
3646.7,-31787
3647.6,-31908
3648.4,-31972
3649,-32003
3649.8,-31994
3650.6,-31962
3651.4,-32009
3652.2,-31983
3653,-31960
3653.9,-31990
3654.6,-31959
3655.4,-31996
3656.2,-32039
3656.8,-32045
3657.6,-32062
3658.4,-31993
3659.1,-32027
3659.8,-32008
3660.6,-32029
3661.5,-32007
3662,-32048
3662.8,-32077
3663.4,-32100
3664,-32102
3664.9,-32114
3665.4,-32115
3666,-32092
3666.8,-32025
3667.6,-32019
3668.4,-32005
3669,-32025
3669.8,-32005
3670.7,-32032
3671.3,-32069
3672.1,-32050
3672.6,-32079
3673.4,-32031
3674.3,-32039
3674.8,-32026
3675.6,-31995
3676.4,-31941
3677.3,-31975
3678,-32013
3678.8,-32034
3679.4,-32066
3680.2,-32067
3680.9,-32029
3681.8,-31857
3682.6,-31923
3683.5,-31957
3684.2,-31963
3685,-31939
3686,-31933
3686.8,-31961
3687.4,-32046
3688.3,-32035
3689,-32027
3689.8,-31911
3690.7,-31910
3691.4,-32013
3692.3,-31928
3693,-31965
3693.8,-31936
3694.9,-31904
3695.7,-31935
3696.4,-32022
3697,-32015
3697.9,-32024
3698.6,-32033
3699.5,-31973
3700.3,-31904
3701,-31986
3701.9,-32013
3702.7,-31986
3703.4,-31949
3704.3,-31941
3704.8,-32041
3705.7,-32069
3706.3,-32106
3707,-32054
3707.6,-32058
3708.4,-32047
3709.3,-32003
3710,-31955
3710.9,-31928
3711.7,-32023
3712.4,-32033
3713,-32032
3713.8,-32001
3714.6,-32016
3715.4,-31887
3716.4,-31826
3717.3,-31868
3718.1,-31958
3718.9,-31973
3719.7,-32049
3720.4,-31968
3721.4,-31798
3722.4,-31803
3723.3,-31906
3724.1,-31969
3724.8,-31975
3725.6,-31962
3726.4,-31993
3727.3,-31958
3728.1,-31972
3728.9,-31919
3729.7,-31944
3730.4,-31994
3731.2,-31958
3732.1,-31984
3732.8,-32048
3733.5,-32043
3734.2,-32061
3735.1,-31948
3736.1,-31789
3737.1,-31764
3738.1,-31820
3738.8,-31948
3739.5,-32015
3740.2,-32024
3741.1,-32040
3741.8,-32023
3742.4,-31983
3743.2,-31965
3744.2,-31922
3745.1,-31913
3745.8,-31950
3746.7,-31987
3747.5,-32025
3748.1,-32033
3748.9,-32013
3749.8,-31888
3750.4,-31970
3751.2,-32006
3752.1,-32026
3752.8,-32012
3753.7,-31995
3754.4,-31957
3755.3,-32007
3756.1,-31958
3756.7,-32009
3757.4,-31999
3758.2,-31970
3759.1,-31941
3760.1,-31871
3760.8,-31855
3761.9,-31876
3762.7,-31965
3763.5,-32011
3764.1,-32035
3764.9,-32065
3765.4,-32082
3766.2,-32077
3766.9,-32074
3767.7,-32045
3768.7,-31802
3769.7,-31783
3770.5,-31946
3771.3,-31967
3772.1,-31963
3772.9,-32001
3773.5,-32005
3774.2,-32057
3775.1,-31992
3776.3,-31609
3777.3,-31700
3778.2,-31846
3779.1,-31957
3779.9,-31967
3780.7,-31983
3781.5,-31924
3782.2,-31837
3783.3,-31911
3784.1,-31896
3784.9,-31940
3785.9,-31900
3786.6,-31825
3787.5,-31918
3788.5,-31948
3789.3,-31974
3790.1,-31962
3790.9,-31839
3791.9,-31733
3793.1,-31728
3793.9,-31914
3794.7,-31991
3795.5,-31948
3796.3,-31931
3797.3,-31806
3798.3,-31789
3799.1,-31899
3799.9,-32007
3800.7,-32020
3801.3,-32075
3802.1,-32059
3802.7,-32034
3803.6,-31887
3804.7,-31821
3805.5,-31874
3806.3,-32016
3806.9,-32016
3807.6,-32043
3808.5,-32032
3809.1,-32045
3809.9,-32030
3810.7,-32007
3811.9,-31516
3813.1,-31528
3814.3,-31653
3815.3,-31843
3816.1,-31939
3816.9,-31910
3817.7,-31973
3818.5,-32035
3819.3,-31939
3820.3,-31752
3821.3,-31633
3822.3,-31849
3823.3,-31892
3824.1,-31892
3824.9,-31869
3825.9,-31891
3826.7,-31914
3827.5,-31934
3828.3,-31905
3829.1,-31972
3829.9,-32046
3830.7,-32024
3831.5,-32008
3832.1,-32053
3833.1,-31798
3834.3,-31564
3835.3,-31726
3836.1,-32001
3836.9,-32005
3837.7,-32022
3838.3,-32006
3839.1,-32021
3839.9,-31993
3841.3,-31476
3842.3,-31701
3843.3,-31830
3844.1,-31919
3844.9,-31912
3845.9,-31873
3846.7,-31834
3847.7,-31756
3848.7,-31794
3849.7,-31816
3850.7,-31847
3851.5,-31810
3852.5,-31906
3853.3,-31877
3854.3,-31821
3855.3,-31821
3856.1,-31838
3857.1,-31880
3857.9,-31910
3858.7,-31944
3859.5,-32012
3860.3,-31978
3861.1,-31931
3862.1,-31753
3863.1,-31722
3864.1,-31818
3864.9,-31979
3865.7,-31956
3866.5,-31973
3867.3,-31937
3868.1,-32006
3868.9,-32017
3869.7,-31959
3870.9,-31454
3872.1,-31638
3873.1,-31777
3873.9,-31862
3874.9,-31873
3875.9,-31807
3876.9,-31671
3877.9,-31794
3878.9,-31846
3879.7,-31859
3880.7,-31851
3881.5,-31912
3882.5,-31850
3883.3,-31925
3884.1,-31890
3885.1,-31843
3886.1,-31844
3886.9,-31804
3887.9,-31828
3888.9,-31876
3889.7,-31909
3890.5,-31908
3891.3,-31944
3892.1,-31937
3893.1,-31923
3893.9,-31927
3894.7,-31900
3895.7,-31868
3896.5,-31868
3897.5,-31851
3898.3,-31952
3899.1,-31929
3899.9,-31937
3900.9,-31913
3901.5,-31956
3902.3,-31988
3903.3,-31952
3904.1,-31857
3905.1,-31729
3906.1,-31903
3906.9,-31916
3907.7,-31917
3908.5,-31954
3909.3,-31932
3910.3,-31905
3911.1,-31884
3911.9,-31894
3912.9,-31938
3913.7,-31982
3915.1,-31284
3915.7,-32058
3916.5,-32060
3917.3,-32064
3918,-32074
3918.5,-32110
3919.3,-32094
3919.9,-32089
3920.7,-32037
3921.5,-31926
3922.3,-31898
3923.1,-31962
3924,-32042
3924.7,-32052
3925.3,-32071
3925.9,-32077
3926.7,-32062
3927.5,-32056
3928.1,-31999
3929.3,-31731
3930.3,-31748
3931.2,-31972
3931.7,-32016
3932.5,-32006
3933.3,-31982
3934.1,-31956
3934.9,-31954
3935.7,-32015
3936.5,-32035
3937.1,-32059
3937.9,-32045
3938.7,-32023
3939.3,-32014
3940.1,-31998
3940.9,-31921
3941.9,-31943
3942.7,-31881
3943.7,-31847
3944.5,-31905
3945.3,-31985
3945.9,-32134
3946.7,-31943
3947.5,-32034
3948.3,-32031
3949.7,-31328
3950.9,-31470
3952.1,-31656
3953.1,-31723
3954.1,-31840
